0	1
ZINC CHLORIDE	Zinc transporter 2
ZINC CHLORIDE	Zinc transporter 3
ZINC CHLORIDE	Zinc transporter 4
ZINC CHLORIDE	Zinc transporter 6
ZINC CHLORIDE	Zinc transporter 5
ZINC CHLORIDE	Zinc transporter 7
ZINC CHLORIDE	Zinc transporter 8
ZINC CHLORIDE	Zinc transporter 9
ZINC CHLORIDE	Zinc transporter 10
ZINC CHLORIDE	Zinc transporter ZIP1
ZINC CHLORIDE	Zinc transporter ZIP2
ZINC CHLORIDE	Zinc transporter ZIP3
ZINC CHLORIDE	Zinc transporter ZIP4
ZINC CHLORIDE	Zinc transporter ZIP5
ZINC CHLORIDE	Zinc transporter ZIP6
ZINC CHLORIDE	Zinc transporter SLC39A7
ZINC CHLORIDE	Zinc transporter ZIP8
ZINC CHLORIDE	Zinc transporter ZIP9
ZINC CHLORIDE	Zinc transporter ZIP10
ZINC CHLORIDE	Zinc transporter ZIP11
ZINC CHLORIDE	Zinc transporter ZIP12
ZINC CHLORIDE	Zinc transporter ZIP13
ZINC CHLORIDE	Zinc transporter ZIP14
HYDROCORTISONE ACEPONATE	P-glycoprotein 1
HYDROCORTISONE ACEPONATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE ACEPONATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE ACEPONATE	Solute carrier family 22 member 8
HYDROCORTISONE ACETATE	P-glycoprotein 1
HYDROCORTISONE ACETATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE ACETATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE ACETATE	Solute carrier family 22 member 8
HYDROCORTISONE BUTYRATE	P-glycoprotein 1
HYDROCORTISONE BUTYRATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE BUTYRATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE BUTYRATE	Solute carrier family 22 member 8
HYDROCORTISONE CYPIONATE	P-glycoprotein 1
HYDROCORTISONE CYPIONATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE CYPIONATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE CYPIONATE	Solute carrier family 22 member 8
HYDROCORTISONE PHOSPHATE	P-glycoprotein 1
HYDROCORTISONE PHOSPHATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE PHOSPHATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE PHOSPHATE	Solute carrier family 22 member 8
HYDROCORTISONE PROBUTATE	P-glycoprotein 1
HYDROCORTISONE PROBUTATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE PROBUTATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE PROBUTATE	Solute carrier family 22 member 8
HYDROCORTISONE VALERATE	P-glycoprotein 1
HYDROCORTISONE VALERATE	Solute carrier organic anion transporter family member 1A2
HYDROCORTISONE VALERATE	ATP-binding cassette sub-family G member 2
HYDROCORTISONE VALERATE	Solute carrier family 22 member 8
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP10
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 7
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 4
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP6
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP5
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP2
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 9
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 1
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 2
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter SLC39A7
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP4
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 3
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 8
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP12
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 5
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 10
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP13
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP8
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP1
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP14
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP3
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP9
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter ZIP11
ZINC SULFATE, UNSPECIFIED FORM	Zinc transporter 6
IVOSIDENIB	P-glycoprotein 1
IVOSIDENIB	Solute carrier family 22 member 8
PREDNISOLONE PHOSPHATE	Solute carrier organic anion transporter family member 1A2
PREDNISOLONE PHOSPHATE	P-glycoprotein 1
PREDNISOLONE PHOSPHATE	Solute carrier family 22 member 8
CURCUMIN SULFATE	P-glycoprotein 1
ESTRIOL TRIPROPIONATE	Solute carrier organic anion transporter family member 1A2
ESTRIOL TRIPROPIONATE	P-glycoprotein 1
LYPRESSIN	Canalicular multispecific organic anion transporter 1
DEXAMETHASONE ACETATE	Bile salt export pump
DEXAMETHASONE ACETATE	P-glycoprotein 1
DEXAMETHASONE ACETATE	Canalicular multispecific organic anion transporter 1
DEXAMETHASONE ACETATE	Solute carrier organic anion transporter family member 1A2
DEXAMETHASONE ACETATE	ATP-binding cassette sub-family G member 2
DEXAMETHASONE ACETATE	Solute carrier family 22 member 8
BETAMETHASONE PHOSPHATE	Solute carrier organic anion transporter family member 1A2
BETAMETHASONE PHOSPHATE	P-glycoprotein 1
BETAMETHASONE PHOSPHATE	Solute carrier family 22 member 8
LAROTRECTINIB	P-glycoprotein 1
LAROTRECTINIB	ATP-binding cassette sub-family G member 2
CANNABINOL	P-glycoprotein 1
CANNABINOL	ATP-binding cassette sub-family G member 2
CANNABINOL	Multidrug resistance-associated protein 1
POLYMYXIN B	Solute carrier family 15 member 2
SOLRIAMFETOL	Solute carrier family 22 member 2
SOLRIAMFETOL	Solute carrier family 22 member 4
SOLRIAMFETOL	Solute carrier family 22 member 5
REMDESIVIR	Solute carrier organic anion transporter family member 1B1
REMDESIVIR	P-glycoprotein 1
REMDESIVIR	Solute carrier organic anion transporter family member 1B3
REMDESIVIR	Multidrug and toxin extrusion protein 1
REMDESIVIR	Bile salt export pump
REMDESIVIR	Multidrug resistance-associated protein 4
REMDESIVIR	Sodium/bile acid cotransporter
RIPRETINIB	P-glycoprotein 1
RIPRETINIB	ATP-binding cassette sub-family G member 2
RIPRETINIB	Multidrug and toxin extrusion protein 1
FILGOTINIB	P-glycoprotein 1
CEFIDEROCOL	MexAB-OprM efflux system
CEFIDEROCOL	Catecholate siderophore receptor Fiu
CEFIDEROCOL	Colicin I receptor
CEFIDEROCOL	Putative outer membrane ferric siderophore receptor
VIBEGRON	P-glycoprotein 1
TRASTUZUMAB DERUXTECAN	P-glycoprotein 1
TRASTUZUMAB DERUXTECAN	Solute carrier organic anion transporter family member 1B1
TRASTUZUMAB DERUXTECAN	Solute carrier organic anion transporter family member 1B3
TRASTUZUMAB DERUXTECAN	Multidrug and toxin extrusion protein 2
TRASTUZUMAB DERUXTECAN	Multidrug resistance-associated protein 1
TRASTUZUMAB DERUXTECAN	ATP-binding cassette sub-family G member 2
ABROCITINIB	P-glycoprotein 1
ABROCITINIB	Solute carrier family 22 member 1
ABROCITINIB	Solute carrier family 22 member 8
UMBRALISIB	P-glycoprotein 1
AVACOPAN	P-glycoprotein 1
ZANUBRUTINIB	P-glycoprotein 1
UPADACITINIB	P-glycoprotein 1
UPADACITINIB	ATP-binding cassette sub-family G member 2
UPADACITINIB	Solute carrier organic anion transporter family member 1B1
GEFAPIXANT	P-glycoprotein 1
GEFAPIXANT	Multidrug and toxin extrusion protein 1
GEFAPIXANT	Multidrug and toxin extrusion protein 2
GEFAPIXANT	ATP-binding cassette sub-family G member 2
PEMIGATINIB	P-glycoprotein 1
PEMIGATINIB	ATP-binding cassette sub-family G member 2
PEMIGATINIB	Solute carrier family 22 member 2
PEMIGATINIB	Multidrug and toxin extrusion protein 1
TEPOTINIB	P-glycoprotein 1
TEPOTINIB	ATP-binding cassette sub-family G member 2
TEPOTINIB	Solute carrier family 22 member 1
TEPOTINIB	Solute carrier family 22 member 2
TEPOTINIB	Multidrug and toxin extrusion protein 1
TEPOTINIB	Multidrug and toxin extrusion protein 2
TEPOTINIB	Bile salt export pump
FUTIBATINIB	P-glycoprotein 1
FUTIBATINIB	ATP-binding cassette sub-family G member 2
AVAPRITINIB	P-glycoprotein 1
AVAPRITINIB	ATP-binding cassette sub-family G member 2
AVAPRITINIB	Bile salt export pump
AVAPRITINIB	Multidrug and toxin extrusion protein 1
AVAPRITINIB	Multidrug and toxin extrusion protein 2
RISDIPLAM	Multidrug and toxin extrusion protein 1
RISDIPLAM	Multidrug and toxin extrusion protein 2
RISDIPLAM	P-glycoprotein 1
RISDIPLAM	ATP-binding cassette sub-family G member 2
UBROGEPANT	P-glycoprotein 1
UBROGEPANT	ATP-binding cassette sub-family G member 2
UBROGEPANT	Solute carrier organic anion transporter family member 1B1
UBROGEPANT	Solute carrier organic anion transporter family member 1B3
UBROGEPANT	Solute carrier family 22 member 6
UBROGEPANT	Solute carrier family 22 member 2
PAFOLACIANINE	Solute carrier organic anion transporter family member 1B1
PAFOLACIANINE	Solute carrier organic anion transporter family member 1B3
PAFOLACIANINE	Solute carrier family 22 member 6
TRILACICLIB	Solute carrier family 22 member 2
TRILACICLIB	Multidrug and toxin extrusion protein 1
TRILACICLIB	Multidrug and toxin extrusion protein 2
TRILACICLIB	ATP-binding cassette sub-family G member 2
TRILACICLIB	P-glycoprotein 1
ELEXACAFTOR	Solute carrier organic anion transporter family member 1B1
ELEXACAFTOR	Solute carrier organic anion transporter family member 1B3
ELEXACAFTOR	P-glycoprotein 1
VERICIGUAT	P-glycoprotein 1
VERICIGUAT	ATP-binding cassette sub-family G member 2
BELZUTIFAN	P-glycoprotein 1
BELZUTIFAN	Solute carrier organic anion transporter family member 1B1
BELZUTIFAN	Solute carrier organic anion transporter family member 1B3
BELZUTIFAN	Multidrug and toxin extrusion protein 2
PREDNISOLONE ACETATE	Solute carrier organic anion transporter family member 1A2
PREDNISOLONE ACETATE	P-glycoprotein 1
ADAGRASIB	P-glycoprotein 1
SOTORASIB	ATP-binding cassette sub-family G member 2
SOTORASIB	P-glycoprotein 1
PADELIPORFIN	Solute carrier organic anion transporter family member 1B1
PADELIPORFIN	Solute carrier organic anion transporter family member 1B3
FERRIC MALTOL	Integrin beta-3
FERRIC MALTOL	Natural resistance-associated macrophage protein 2
FERRIC DERISOMALTOSE	Transferrin receptor
LENACAPAVIR	P-glycoprotein 1
SELPERCATINIB	P-glycoprotein 1
SELPERCATINIB	ATP-binding cassette sub-family G member 2
SELPERCATINIB	Multidrug and toxin extrusion protein 1
ZAVEGEPANT	Solute carrier organic anion transporter family member 1B3
ZAVEGEPANT	Sodium/bile acid cotransporter
ZAVEGEPANT	P-glycoprotein 1
ZAVEGEPANT	Multidrug and toxin extrusion protein 1
ZAVEGEPANT	Multidrug and toxin extrusion protein 2
BELANTAMAB MAFODOTIN	Solute carrier organic anion transporter family member 1B1
BELANTAMAB MAFODOTIN	Solute carrier organic anion transporter family member 1B3
BELANTAMAB MAFODOTIN	Multidrug resistance-associated protein 1
BELANTAMAB MAFODOTIN	Canalicular multispecific organic anion transporter 1
BELANTAMAB MAFODOTIN	Canalicular multispecific organic anion transporter 2
BELANTAMAB MAFODOTIN	Bile salt export pump
BELANTAMAB MAFODOTIN	P-glycoprotein 1
PRALSETINIB	P-glycoprotein 1
PRALSETINIB	ATP-binding cassette sub-family G member 2
PRALSETINIB	Solute carrier organic anion transporter family member 1B1
PRALSETINIB	Solute carrier organic anion transporter family member 1B3
PRALSETINIB	Solute carrier family 22 member 6
PRALSETINIB	Multidrug and toxin extrusion protein 1
PRALSETINIB	Multidrug and toxin extrusion protein 2
PRALSETINIB	Bile salt export pump
AGALSIDASE ALFA	Cation-dependent mannose-6-phosphate receptor
BEROTRALSTAT	P-glycoprotein 1
BEROTRALSTAT	ATP-binding cassette sub-family G member 2
ATOGEPANT	Solute carrier organic anion transporter family member 1B1
ATOGEPANT	Solute carrier organic anion transporter family member 1B3
ATOGEPANT	Solute carrier family 22 member 6
ATOGEPANT	ATP-binding cassette sub-family G member 2
ATOGEPANT	P-glycoprotein 1
ATOGEPANT	Solute carrier family 22 member 1
ATOGEPANT	Multidrug and toxin extrusion protein 1
LENIOLISIB	ATP-binding cassette sub-family G member 2
LENIOLISIB	Solute carrier organic anion transporter family member 1B1
LENIOLISIB	Solute carrier organic anion transporter family member 1B3
LENIOLISIB	P-glycoprotein 1
LONAPEGSOMATROPIN	P-glycoprotein 1
LONCASTUXIMAB TESIRINE	P-glycoprotein 1
MARALIXIBAT	Solute carrier organic anion transporter family member 2B1
MITAPIVAT	P-glycoprotein 1
ODEVIXIBAT	P-glycoprotein 1
OLUTASIDENIB	P-glycoprotein 1
OLUTASIDENIB	ATP-binding cassette sub-family G member 2
OLUTASIDENIB	Solute carrier organic anion transporter family member 1B1
OLUTASIDENIB	Solute carrier organic anion transporter family member 1B3
OLUTASIDENIB	Solute carrier family 22 member 8
OLUTASIDENIB	Solute carrier family 22 member 2
OLUTASIDENIB	Multidrug and toxin extrusion protein 1
OLUTASIDENIB	Multidrug and toxin extrusion protein 2
MOBOCERTINIB	P-glycoprotein 1
MOBOCERTINIB	ATP-binding cassette sub-family G member 2
FOSDENOPTERIN	Multidrug and toxin extrusion protein 2
FOSDENOPTERIN	Solute carrier family 22 member 6
FOSDENOPTERIN	Multidrug and toxin extrusion protein 1
DEUCRAVACITINIB	P-glycoprotein 1
DEUCRAVACITINIB	ATP-binding cassette sub-family G member 2
DEUCRAVACITINIB	Solute carrier family 22 member 1
DEUCRAVACITINIB	Solute carrier organic anion transporter family member 1B3
NIRMATRELVIR	P-glycoprotein 1
BELUMOSUDIL	P-glycoprotein 1
BELUMOSUDIL	ATP-binding cassette sub-family G member 2
BELUMOSUDIL	Solute carrier organic anion transporter family member 1B1
DURLOBACTAM	Solute carrier family 22 member 6
TISOTUMAB VEDOTIN	P-glycoprotein 1
REPOTRECTINIB	ATP-binding cassette sub-family G member 2
REPOTRECTINIB	Multidrug and toxin extrusion protein 2
REPOTRECTINIB	P-glycoprotein 1
REPOTRECTINIB	Solute carrier organic anion transporter family member 1B1
LINZAGOLIX	Solute carrier organic anion transporter family member 1B1
LINZAGOLIX	Solute carrier organic anion transporter family member 1B3
LINZAGOLIX	Solute carrier family 22 member 8
LINZAGOLIX	ATP-binding cassette sub-family G member 2
LINZAGOLIX	Solute carrier family 22 member 6
PIRTOBRUTINIB	P-glycoprotein 1
PIRTOBRUTINIB	ATP-binding cassette sub-family G member 2
