0	1
OXYBENZONE	Androgen receptor
APRINDINE	Sodium channel protein type 5 subunit alpha
APRINDINE	Calmodulin
ALMITRINE	Sodium/potassium-transporting ATPase subunit alpha-1
ALLYLESTRENOL	Progesterone receptor
ALLYLESTRENOL	Estrogen receptor alpha
CHOLESTYRAMINE	Bile acids
METHADYL ACETATE	Mu-type opioid receptor
ANTIPYRINE	Prostaglandin G/H synthase 2
ANTIPYRINE	Prostaglandin G/H synthase 1
ALFACALCIDOL	Vitamin D3 receptor
GLUTETHIMIDE	Gamma-aminobutyric acid receptor subunit alpha-1
GLUTETHIMIDE	GABA(A) Receptor
PHENAZOPYRIDINE	Sodium channel protein type 1 subunit alpha
PHENAZOPYRIDINE	Group A nerve fibers
3-METHYLTHIOFENTANYL	Kappa-type opioid receptor
3-METHYLTHIOFENTANYL	Mu-type opioid receptor
3-METHYLTHIOFENTANYL	Delta-type opioid receptor
GAMMA-HYDROXYBUTYRIC ACID	Gamma-hydroxybutyrate (GHB) receptor
GAMMA-HYDROXYBUTYRIC ACID	Gamma-aminobutyric acid receptor subunit beta-1
MMDA	5-hydroxytryptamine receptor 2A
MMDA	Sodium-dependent dopamine transporter
MMDA	Sodium-dependent serotonin transporter
MMDA	Sodium-dependent noradrenaline transporter
MMDA	Synaptic vesicular amine transporter
MMDA	Chromaffin granule amine transporter
MMDA	Amine oxidase [flavin-containing] A
MMDA	Amine oxidase [flavin-containing] B
DIMETHYLTHIAMBUTENE	Mu-type opioid receptor
DIMETHYLTHIAMBUTENE	Delta-type opioid receptor
DIAMORPHINE	Mu-type opioid receptor
DIAMORPHINE	Kappa-type opioid receptor
DIAMORPHINE	Delta-type opioid receptor
MIDOMAFETAMINE	Synaptic vesicular amine transporter
MIDOMAFETAMINE	Sodium-dependent noradrenaline transporter
MIDOMAFETAMINE	Sodium-dependent serotonin transporter
MIDOMAFETAMINE	Sodium-dependent dopamine transporter
MIDOMAFETAMINE	5-hydroxytryptamine receptor 2A
MIDOMAFETAMINE	5-hydroxytryptamine receptor 2B
MIDOMAFETAMINE	5-hydroxytryptamine receptor 2C
FENCAMFAMIN	Sodium-dependent dopamine transporter
ETHYLMORPHINE	Mu-type opioid receptor
4-METHOXYAMPHETAMINE	Sodium-dependent dopamine transporter
4-METHOXYAMPHETAMINE	Sodium-dependent serotonin transporter
4-METHOXYAMPHETAMINE	Synaptic vesicular amine transporter
4-METHOXYAMPHETAMINE	Alpha-1A adrenergic receptor
4-METHOXYAMPHETAMINE	Alpha-2A adrenergic receptor
4-METHOXYAMPHETAMINE	Amine oxidase [flavin-containing] A
4-METHOXYAMPHETAMINE	Amine oxidase [flavin-containing] B
1-TESTOSTERONE	Androgen receptor
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-1
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-2
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-3
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-4
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-5
BARBITAL	Gamma-aminobutyric acid receptor subunit alpha-6
BARBITAL	Neuronal acetylcholine receptor subunit alpha-4
BARBITAL	Neuronal acetylcholine receptor subunit alpha-7
BARBITAL	Glutamate receptor 2
BARBITAL	Glutamate receptor ionotropic, kainate 2
CAMAZEPAM	GABA(A) Receptor
CAMAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-1
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-2
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-3
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-4
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-5
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Gamma-aminobutyric acid receptor subunit alpha-6
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Neuronal acetylcholine receptor subunit alpha-4
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Neuronal acetylcholine receptor subunit alpha-7
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Glutamate receptor 2
DIHYDRO-2-THIOXO-5-((5-(2-(TRIFLUOROMETHYL)PHENYL)-2-FURANYL)METHYL)-4,6(1H,5H)-PYRIMIDINEDIONE	Glutamate receptor ionotropic, kainate 2
ETORPHINE	Mu-type opioid receptor
ETORPHINE	Delta-type opioid receptor
ETORPHINE	Kappa-type opioid receptor
ETORPHINE	Nociceptin receptor
ETORPHINE	E3 ubiquitin-protein ligase TRIM13
DELORAZEPAM	GABA(A) Receptor
DELORAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 3A
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 3B
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 2A
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 2C
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 2B
TENOCYCLIDINE	Neuronal acetylcholine receptor subunit alpha-7
TENOCYCLIDINE	Glutamate receptor ionotropic, NMDA 2D
CARFENTANIL	Mu-type opioid receptor
CARFENTANIL	Delta-type opioid receptor
CARFENTANIL	Kappa-type opioid receptor
ANDROSTENEDIONE	Estradiol 17-beta-dehydrogenase 1
ANDROSTENEDIONE	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1
ANDROSTENEDIONE	6-deoxyerythronolide B hydroxylase
ANDROSTENEDIONE	Aldo-keto reductase family 1 member C3
ANDROSTENEDIONE	Aldo-keto reductase family 1 member C3
4-BROMO-2,5-DIMETHOXYPHENETHYLAMINE	5-hydroxytryptamine receptor 2C
4-BROMO-2,5-DIMETHOXYPHENETHYLAMINE	5-hydroxytryptamine receptor 2A
BOLDENONE	Androgen receptor
FLUNITRAZEPAM	GABA(A) Receptor
FLUNITRAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
ETHYL LOFLAZEPATE	GABA(A) Receptor
ETHYL LOFLAZEPATE	GABA(A) Receptor Benzodiazepine Binding Site
DIPRENORPHINE	Mu-type opioid receptor
DIPRENORPHINE	Delta-type opioid receptor
DIPRENORPHINE	Kappa-type opioid receptor
CLOXAZOLAM	GABA(A) Receptor
CLOXAZOLAM	GABA(A) Receptor Benzodiazepine Binding Site
BROMAZEPAM	GABA(A) Receptor
BROMAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
CLOTIAZEPAM	GABA(A) Receptor
CLOTIAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
DIHYDROMORPHINE	Mu-type opioid receptor
DIHYDROMORPHINE	Delta-type opioid receptor
DIHYDROMORPHINE	Kappa-type opioid receptor
DIHYDROMORPHINE	E3 ubiquitin-protein ligase TRIM13
DIHYDROMORPHINE	Pro-opiomelanocortin
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit alpha-1
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit alpha-2
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit alpha-3
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit alpha-5
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit gamma-1
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit gamma-2
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit gamma-3
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit beta-1
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit beta-2
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit beta-3
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit delta
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit epsilon
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit pi
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit rho-1
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit rho-2
FLUDIAZEPAM	Gamma-aminobutyric acid receptor subunit rho-3
FORMEBOLONE	Corticosteroid 11-beta-dehydrogenase isozyme 2
3-METHYLFENTANYL	Mu-type opioid receptor
3-METHYLFENTANYL	Delta-type opioid receptor
3-METHYLFENTANYL	Kappa-type opioid receptor
DEXTROAMPHETAMINE	Synaptic vesicular amine transporter
DEXTROAMPHETAMINE	Sodium-dependent noradrenaline transporter
DEXTROAMPHETAMINE	Sodium-dependent dopamine transporter
DEXTROAMPHETAMINE	Trace amine-associated receptor 1
DEXTROAMPHETAMINE	Alpha-1B adrenergic receptor
DEXTROAMPHETAMINE	Alpha adrenergic receptor
DEXTROAMPHETAMINE	Alpha adrenergic receptor
METAMFETAMINE	Sodium-dependent dopamine transporter
METAMFETAMINE	Sodium-dependent serotonin transporter
METAMFETAMINE	Sodium-dependent noradrenaline transporter
METAMFETAMINE	Synaptic vesicular amine transporter
METAMFETAMINE	Chromaffin granule amine transporter
METAMFETAMINE	Trace amine-associated receptor 1
METAMFETAMINE	Alpha-2A adrenergic receptor
METAMFETAMINE	Alpha-2B adrenergic receptor
METAMFETAMINE	Alpha-2C adrenergic receptor
METAMFETAMINE	Amine oxidase [flavin-containing] A
METAMFETAMINE	Amine oxidase [flavin-containing] B
PHENDIMETRAZINE	Alpha-1A adrenergic receptor
PHENDIMETRAZINE	Sodium-dependent noradrenaline transporter
PHENDIMETRAZINE	Alpha-1B adrenergic receptor
OXPRENOLOL	Beta-1 adrenergic receptor
OXPRENOLOL	Beta-2 adrenergic receptor
SULFAMERAZINE	Dihydropteroate synthase
SULFAMETHAZINE	Dihydropteroate synthase
LIOTRIX	Thyroid hormone receptor alpha
LIOTRIX	Thyroid hormone receptor beta
URSODEOXYCHOLIC ACID	Aldo-keto reductase family 1 member C2
URSODEOXYCHOLIC ACID	Bile acid receptor
KETAZOLAM	GABA(A) Receptor
KETAZOLAM	GABA(A) Receptor Benzodiazepine Binding Site
PRAZEPAM	GABA(A) Receptor
PRAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
QUAZEPAM	GABA(A) Receptor
QUAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
EVEROLIMUS	Serine/threonine-protein kinase mTOR
SOLIFENACIN	Muscarinic acetylcholine receptor M3
SOLIFENACIN	Muscarinic acetylcholine receptor M2
SOLIFENACIN	Muscarinic acetylcholine receptor M4
SOLIFENACIN	Muscarinic acetylcholine receptor M5
SOLIFENACIN	Muscarinic acetylcholine receptor M1
IRON	Histone deacetylase 8
ZINC	Estrogen receptor alpha
ZINC	Histone deacetylase 1
ZINC	Histone deacetylase 4
ZINC	Histone deacetylase 8
ZINC	Aspartoacylase
ZINC	Tumor protein p73
ZINC	DAN domain family member 5
ZINC	Amyloid-like protein 1
ZINC	Amyloid-like protein 2
ZINC	Amyloid beta A4 protein
CINOLAZEPAM	GABA(A) Receptor
CINOLAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
NITRAZEPAM	GABA(A) Receptor
NITRAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
NITRAZEPAM	Sodium channel protein type 1 subunit alpha
CILASTATIN	Dipeptidase 1
IMIPENEM	Penicillin-binding protein 2
IMIPENEM	Penicillin-binding protein 1B
IMIPENEM	Penicillin-binding protein 1A
IMIPENEM	Penicillin-binding protein 3
IMIPENEM	Beta-lactamase
PROBUCOL	ATP-binding cassette sub-family A member 1
TIAPROFENIC ACID	Prostaglandin G/H synthase 1
TIAPROFENIC ACID	Prostaglandin G/H synthase 2
LOPINAVIR	Human immunodeficiency virus type 1 protease
BACAMPICILLIN	Penicillin-binding protein
METICILLIN	MecA PBP2' (penicillin binding protein 2')
METICILLIN	Penicillin-binding protein 2a
METICILLIN	Penicillin-binding protein 1b
METICILLIN	Penicillin-binding protein 2B
METICILLIN	Penicillin-binding protein 3
METICILLIN	Penicillin-binding protein 1A
PIVAMPICILLIN	Penicillin-binding protein 1A
PIVMECILLINAM	Penicillin-binding protein 1A
TAZOBACTAM	Beta-lactamase TEM
TAZOBACTAM	Beta-lactamase Ohio-1
TAZOBACTAM	Beta-lactamase SHV-1
TICARCILLIN	Penicillin binding protein 2a
PERICIAZINE	Dopamine D1 receptor
PERICIAZINE	Alpha-2A adrenergic receptor
PERICIAZINE	Alpha-1B adrenergic receptor
DEFERASIROX	Iron
VALGANCICLOVIR	DNA
HYDROXYCHLOROQUINE	Toll-like receptor 7
HYDROXYCHLOROQUINE	Toll-like receptor 9
HYDROXYCHLOROQUINE	DNA
HYDROXYCHLOROQUINE	Angiotensin-converting enzyme 2
AMYL NITRITE	Atrial natriuretic peptide receptor 1
ERYTHRITYL TETRANITRATE	Atrial natriuretic peptide receptor 1
ERYTHRITYL TETRANITRATE	Atrial natriuretic peptide receptor 2
ACEPROMAZINE	Dopamine D2 receptor
ACEPROMAZINE	Dopamine D1 receptor
ACEPROMAZINE	5-hydroxytryptamine receptor 2A
ACEPROMAZINE	5-hydroxytryptamine receptor 1A
ACEPROMAZINE	Alpha-1A adrenergic receptor
ACEPROMAZINE	Alpha-1B adrenergic receptor
ACEPROMETAZINE	Histamine H1 receptor
ALVERINE	5-hydroxytryptamine receptor 1A
MOLINDONE	Dopamine D2 receptor
MOLINDONE	5-hydroxytryptamine receptor 1A
MOLINDONE	5-hydroxytryptamine receptor 2A
MOLINDONE	Muscarinic acetylcholine receptor M1
PHENINDAMINE	Histamine H1 receptor
PHENIRAMINE	Histamine H4 receptor
PHENIRAMINE	Histamine H1 receptor
PIPOTIAZINE	Dopamine D2 receptor
PIPOTIAZINE	Dopamine D1 receptor
PIPOTIAZINE	5-hydroxytryptamine receptor 2A
PIPOTIAZINE	5-hydroxytryptamine receptor 1A
THIOPROPERAZINE	Dopamine D2 receptor
THIOPROPERAZINE	Alpha-1A adrenergic receptor
THIOPROPERAZINE	Alpha-1B adrenergic receptor
THIOPROPERAZINE	Dopamine D1 receptor
THIOTHIXENE	Dopamine D2 receptor
THIOTHIXENE	Dopamine D1 receptor
THIOTHIXENE	5-hydroxytryptamine receptor 2A
ZUCLOPENTHIXOL	Dopamine D1 receptor
ZUCLOPENTHIXOL	Dopamine D5 receptor
ZUCLOPENTHIXOL	Dopamine D2 receptor
ZUCLOPENTHIXOL	Alpha-1A adrenergic receptor
ZUCLOPENTHIXOL	Alpha-2A adrenergic receptor
ZUCLOPENTHIXOL	5-hydroxytryptamine receptor 2A
ZUCLOPENTHIXOL	Histamine H1 receptor
ISOPROPAMIDE	Muscarinic acetylcholine receptor M3
ISOPROPAMIDE	Muscarinic acetylcholine receptor M4
PARGYLINE	Amine oxidase [flavin-containing] B
PARGYLINE	Amine oxidase [flavin-containing] A
LINCOMYCIN	23S ribosomal RNA
ETORICOXIB	Prostaglandin G/H synthase 2
5-O-PHOSPHONO-ALPHA-D-RIBOFURANOSYL DIPHOSPHATE	Orotate phosphoribosyltransferase
THYMIDINE MONOPHOSPHATE	Thymidylate kinase
THYMIDINE MONOPHOSPHATE	Thymidylate kinase
THYMIDINE MONOPHOSPHATE	Thymidylate synthase
THYMIDINE MONOPHOSPHATE	Thymidylate synthase
GENISTEIN	Steroid hormone receptor ERR2
GENISTEIN	Steroid hormone receptor ERR1
GENISTEIN	Cystic fibrosis transmembrane conductance regulator
ROFLUMILAST	cAMP-specific 3',5'-cyclic phosphodiesterase 4 (PDE4)
PRASTERONE	Estrogen receptor alpha
PRASTERONE	Estrogen receptor beta
PRASTERONE	GABA(A) Receptor
PRASTERONE	NMDA receptor
PRASTERONE	Androgen receptor
PRASTERONE	Peroxisome proliferator-activated receptor alpha
PRASTERONE	Sigma non-opioid intracellular receptor 1
PRASTERONE	Nuclear receptor subfamily 1 group I member 2
PRASTERONE	Nuclear receptor subfamily 1 group I member 3
CAMPHOR	Transient receptor potential cation channel subfamily V member 1
CAMPHOR	Transient receptor potential cation channel subfamily V member 1
CAMPHOR	Transient receptor potential cation channel subfamily V member 3
CAMPHOR	Transient receptor potential cation channel subfamily V member 3
CAMPHOR	Transient receptor potential cation channel subfamily A member 1
CAMPHOR	Transient receptor potential cation channel subfamily M member 8
CAMPHOR	Camphor 5-monooxygenase
DALFOPRISTIN	Streptogramin A acetyltransferase
URIDINE DIPHOSPHATE GLUCOSE	Uracil nucleotide/cysteinyl leukotriene receptor
INOSITOL 1,3,4,5-TETRAKISPHOSPHATE	Tyrosine-protein kinase BTK
HYPERFORIN	Prostaglandin G/H synthase 1
HYPERFORIN	Arachidonate 5-lipoxygenase
SUCROSOFATE	Fibroblast growth factor receptor 2
ROLIPRAM	cAMP-specific 3',5'-cyclic phosphodiesterase 4 (PDE4)
TAURINE	Glutamate receptor ionotropic, NMDA 2B
TAURINE	Glycine receptor subunit alpha-2
TAURINE	Glycine receptor subunit alpha-3
TAURINE	GABA(A) Receptor
TAURINE	Gamma-aminobutyric acid type B receptor subunit 1
TAURINE	Glycine receptor subunit alpha-1
COCARBOXYLASE	RNA
COCARBOXYLASE	Acetolactate synthase, catabolic
COCARBOXYLASE	Acetolactate synthase, catabolic
STAUROSPORINE	Protein kinase C
FIDARESTAT	Aldo-keto reductase family 1 member B10
FIDARESTAT	Aldose reductase
INDIRUBIN-3'-MONOXIME	Cyclin-dependent kinase 2
INDIRUBIN-3'-MONOXIME	Aryl hydrocarbon receptor
INDIRUBIN-3'-MONOXIME	Cyclin-dependent kinase 5
INDIRUBIN-3'-MONOXIME	Cyclin-dependent kinase 1
HADACIDIN	Adenylosuccinate synthetase
OLOMOUCINE	Cyclin-dependent kinase 2
OLOMOUCINE	Cyclin-dependent kinase 5
OLOMOUCINE	Cyclin-dependent kinase 1
7-NITROINDAZOLE	Nitric oxide synthase, brain
QUINACRINE MUSTARD	Trypanothione reductase
OROTIC ACID	Dihydroorotase
FLUFENAMIC ACID	Peroxisome proliferator-activated receptor alpha
FLUFENAMIC ACID	Peroxisome proliferator-activated receptor gamma
IROSUSTAT	Steryl-sulfatase
CALCIPOTRIOL	Vitamin D3 receptor
5-IODO-2'-DEOXYURIDINE-5'-MONOPHOSPHATE	Thymidine kinase
CARBENOXOLONE	Corticosteroid 11-beta-dehydrogenase isozyme 1
AMINOBENZOIC ACID	p-hydroxybenzoate hydroxylase
GUANINE	GTP cyclohydrolase 1
TOLRESTAT	Aldose reductase
GELDANAMYCIN	Endoplasmin
9-(4-HYDROXYBUTYL)-N2-PHENYLGUANINE	Thymidine kinase
6-(DIHYDROXY-ISOBUTYL)-THYMINE	Thymidine kinase
FARNESOL	Bile acid receptor
VORINOSTAT	Histone deacetylase 1
VORINOSTAT	Histone deacetylase 2
VORINOSTAT	Histone deacetylase 3
VORINOSTAT	Histone deacetylase 6
VORINOSTAT	Histone deacetylase
PHOSPHORAMIDON	Neprilysin
COLFORSIN	Cystic fibrosis transmembrane conductance regulator
COLFORSIN	Adenylate cyclase
COLFORSIN	Calcium-activated potassium channel
COLFORSIN	CREB-binding protein
COLFORSIN	Extracellular signal-regulated kinase (ERK)
COLFORSIN	Mucin-2
COLFORSIN	Plasminogen activator inhibitor 1
LATRUNCULIN A	Actin, alpha skeletal muscle
TERLIPRESSIN	Vasopressin V1a receptor
TERLIPRESSIN	Vasopressin V1b receptor
TERLIPRESSIN	Vasopressin V2 receptor
FUMAGILLIN	Methionine aminopeptidase 2
FILAMINAST	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
NICOTINAMIDE	ADP-ribosyl cyclase 2
NICOTINAMIDE	Exotoxin A
NICOTINAMIDE	Poly [ADP-ribose] polymerase 1
FUSIDIC ACID	Elongation factor G
FUSIDIC ACID	Chloramphenicol acetyltransferase
FUSIDIC ACID	Chloramphenicol acetyltransferase 3
RESVERATROL	Prostaglandin G/H synthase 1
RESVERATROL	Prostaglandin G/H synthase 2
RESVERATROL	Carbonyl reductase [NADPH] 1
RESVERATROL	RAC-alpha serine/threonine-protein kinase
RESVERATROL	Tyrosine--tRNA ligase, cytoplasmic
SORBINIL	Aldose reductase
PURVALANOL	Mitogen-activated protein kinase 1
PURVALANOL	Mitogen-activated protein kinase 3
R-9-(2-HYDROXYPROPYL)ADENINE	Thymidine kinase
R-9-(2-HYDROXYPROPYL)ADENINE	Thymidine kinase
RWJ-56423	Trypsin-1
CANALINE	Ornithine aminotransferase, mitochondrial
9-AMINO-N-[3-(DIMETHYLAMINO)PROPYL]ACRIDINE-4-CARBOXAMIDE	DNA
(SOUTH)-METHANOCARBA-THYMIDINE	Thymidine kinase
PIRETANIDE	Solute carrier family 12 member 1
HYMENIALDISINE	Cyclin-dependent kinase 2
HYMENIALDISINE	Cyclin-dependent kinase 5
METRIBOLONE	Androgen receptor
METRIBOLONE	Prostate-specific antigen
S-9-(2-HYDROXYPROPYL)ADENINE	Thymidine kinase
S-9-(2-HYDROXYPROPYL)ADENINE	Adenosine deaminase
UDP-ALPHA-D-GLUCURONIC ACID	UDP-glucose 4-epimerase
DAZOXIBEN	Thromboxane-A synthase
GLYCOLIC ACID	Glucose-6-phosphate 1-dehydrogenase
SCYLLO-INOSITOL	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
FLAVIN ADENINE DINUCLEOTIDE	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial
P1-(5'-ADENOSYL)P5-(5'-THYMIDYL)PENTAPHOSPHATE	Thymidylate kinase
P1-(5'-ADENOSYL)P5-(5'-THYMIDYL)PENTAPHOSPHATE	Thymidylate kinase
P1-(5'-ADENOSYL)P5-(5'-THYMIDYL)PENTAPHOSPHATE	Thymidylate kinase
P1-(5'-ADENOSYL)P5-(5'-THYMIDYL)PENTAPHOSPHATE	Thymidine kinase
P1-(5'-ADENOSYL)P5-(5'-THYMIDYL)PENTAPHOSPHATE	Thymidine kinase
GLUTATHIONE DISULFIDE	Microsomal glutathione S-transferase 1
GLUTATHIONE DISULFIDE	Glutathione S-transferases (Cytosolic)
GLUTATHIONE DISULFIDE	Glutathione S-transferase Mu 2
GLUTATHIONE DISULFIDE	Glutathione reductase, mitochondrial
BRIVUDINE	Thymidine kinase 2, mitochondrial
BRIVUDINE	DNA polymerase
BRIVUDINE	Thymidine kinase
CEPHALOSPORIN C	Penicillin-binding protein 1b
CEPHALOSPORIN C	Penicillin-binding protein 1A
CEPHALOSPORIN C	Penicillin-binding protein 2B
CEPHALOSPORIN C	Penicillin-binding protein 2a
CEPHALOSPORIN C	Penicillin-binding protein 3
ENALKIREN	Renin
SU9516	Cyclin-dependent kinase 2
SU9516	Cyclin-dependent kinase 5
SU9516	Cyclin-dependent kinase 1
URIDINE-5'-DIPHOSPHATE	Uracil nucleotide/cysteinyl leukotriene receptor
GALLICHROME	Iron(3+)-hydroxamate-binding protein FhuD
NARINGENIN	Aldo-keto reductase family 1 member C1
NARINGENIN	Cytochrome P450 19A1
NARINGENIN	Estrogen receptor beta
ALVOCIDIB	Cyclin-dependent kinase 2
GALACTOSE-URIDINE-5'-DIPHOSPHATE	Uracil nucleotide/cysteinyl leukotriene receptor
ENILURACIL	Xanthine dehydrogenase/oxidase
PHENCYCLIDINE	Glutamate receptor ionotropic, NMDA 3A
CAPRIC ACID	Peroxisome proliferator-activated receptor gamma
(S)-ROLIPRAM	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
MECOBALAMIN	Methionine synthase
DEOXYCHOLIC ACID	Glutathione S-transferases (Cytosolic)
1-GUANIDINIUM-7-AMINOHEPTANE	Deoxyhypusine synthase
VANOXERINE	Sodium-dependent dopamine transporter
VANOXERINE	HERG human cardiac K+ channel
TROMETHAMINE	Amyloid beta A4 protein
DOCONEXENT	Peroxisome proliferator-activated receptor alpha
DOCONEXENT	Peroxisome proliferator-activated receptor gamma
DOCONEXENT	Retinoic acid receptor RXR-alpha
DOCONEXENT	Retinoic acid receptor RXR-beta
DOCONEXENT	Retinoic acid receptor RXR-gamma
DOCONEXENT	Sterol regulatory element-binding protein 1
DOCONEXENT	Myc proto-oncogene protein
BENZOIC ACID	Cocaine esterase
BENZOIC ACID	Chlorocatechol 1,2-dioxygenase
5-BROMOTHIENYLDEOXYURIDINE	Thymidine kinase
CILOMILAST	cAMP-specific 3',5'-cyclic phosphodiesterase 4D
CILOMILAST	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
5-ALPHA-ANDROSTANE-3-BETA,17BETA-DIOL	Estrogen receptor beta
N-PROPARGYL-1(S)-AMINOINDAN	Amine oxidase [flavin-containing] B
UREA	Dihydrofolate reductase
FRESELESTAT	Neutrophil elastase
ACARBOSE DERIVED HEXASACCHARIDE	Pancreatic alpha-amylase
ALSTERPAULLONE	Cyclin-dependent kinase 1
S-HEXYLGLUTATHIONE	Glutathione S-transferase A1
DEGRADED CEPHALORIDINE	Penicillin-binding protein 1A
6-HYDROXYPROPYLTHYMINE	Thymidine kinase
DODECYLDIMETHYLAMINE N-OXIDE	Amine oxidase [flavin-containing] B
