0	1
BANOXANTRONE	Cytochrome P450 3A4
BANOXANTRONE	Cytochrome P450 2B6
PLITIDEPSIN	Cytochrome P450 3A4
PLITIDEPSIN	Cytochrome P450 2A6
PLITIDEPSIN	Cytochrome P450 2E1
PLITIDEPSIN	Cytochrome P450 4A11
BELINOSTAT	UDP-glucuronosyltransferase 1-1
BELINOSTAT	Cytochrome P450 2C8
BELINOSTAT	Cytochrome P450 2C9
BELINOSTAT	Cytochrome P450 1A2
BELINOSTAT	Cytochrome P450 3A4
ATALUREN	UDP-glucuronosyltransferase 1-9
ATALUREN	Solute carrier family 22 member 6
ATALUREN	Solute carrier family 22 member 8
ATALUREN	Solute carrier organic anion transporter family member 1B3
LANCOVUTIDE	Cytosolic phospholipase A2
INDACATEROL	Cytochrome P450 3A4
INDACATEROL	UDP-glucuronosyltransferase 1-1
ERDOSTEINE	Adenosine deaminase
GANAXOLONE	Cytochrome P450 3A4
GANAXOLONE	Cytochrome P450 3A5
GANAXOLONE	Cytochrome P450 2B6
GANAXOLONE	Cytochrome P450 2C19
GANAXOLONE	Cytochrome P450 2D6
CIMICOXIB	Prostaglandin G/H synthase 2
TRABECTEDIN	Prostaglandin G/H synthase 1
TRABECTEDIN	Cytochrome P450 3A4
TRABECTEDIN	Cytochrome P450 2C9
TRABECTEDIN	Cytochrome P450 2D6
TRABECTEDIN	Cytochrome P450 2E1
TRABECTEDIN	Cytochrome P450 2C19
NN344	Cytochrome P450 1A2
PRETOMANID	Cytochrome P450 3A4
PRETOMANID	Deazaflavin-dependent nitroreductase
ELAFIN	Myeloperoxidase
SOFALCONE	Carbonyl reductase [NADPH] 1
HE3286	Cytochrome P450 3A4
CRISABOROLE	Cytochrome P450 2B6
CRISABOROLE	Cytochrome P450 2C8
CRISABOROLE	Cytochrome P450 2C9
BERAPROST	Cytochrome P450 2C8
COBIMETINIB	Cytochrome P450 3A4
COBIMETINIB	UDP-glucuronosyltransferase 2B7
COBIMETINIB	Cytochrome P450 2D6
COBIMETINIB	Cytochrome P450 3A5
METHSUXIMIDE	Cytochrome P450 2C19
INTERFERON ALFA	Cytochrome P450 1A2
ROTIGOTINE	Cytochrome P450 3A4
ROTIGOTINE	Cytochrome P450 2D6
ROTIGOTINE	Cytochrome P450 2C19
VANDETANIB	Dimethylaniline monooxygenase [N-oxide-forming] 1
VANDETANIB	Dimethylaniline monooxygenase [N-oxide-forming] 3
VANDETANIB	Cytochrome P450 3A4
PIMAVANSERIN	Cytochrome P450 3A4
PIMAVANSERIN	Cytochrome P450 3A5
PIMAVANSERIN	Cytochrome P450 2J2
PIMAVANSERIN	Cytochrome P450 2D6
DEXLANSOPRAZOLE	Cytochrome P450 2C19
DEXLANSOPRAZOLE	Cytochrome P450 3A4
HISTAMINE	Histamine N-methyltransferase
IODINE	Thyroid peroxidase
REGRAMOSTIM	Cholinesterase
CORTICORELIN	Dopamine beta-hydroxylase
ALBINTERFERON ALFA-2B	Cytochrome P450 1A2
PALOVAROTENE	Cytochrome P450 3A4
PALOVAROTENE	Cytochrome P450 2C8
PALOVAROTENE	Cytochrome P450 2C19
PALOVAROTENE	Cytochrome P450 2B6
SN-38	Cytochrome P450 3A4
TECHNETIUM TC-99M CIPROFLOXACIN	Cytochrome P450 1A2
TELAPREVIR	Cytochrome P450 3A4
BRIVARACETAM	Cytochrome P450 3A4
BRIVARACETAM	Cytochrome P450 2C19
BRIVARACETAM	Cytochrome P450 2B6
BRIVARACETAM	Cytochrome P450 2C9
LEVOKETOCONAZOLE	Cytochrome P450 3A4
LEVOKETOCONAZOLE	Cytochrome P450 2B6
LEVOKETOCONAZOLE	Cytochrome P450 2C8
LEVOKETOCONAZOLE	Cytochrome P450 1A2
LEVOKETOCONAZOLE	Cytochrome P450 3A5
LEVOKETOCONAZOLE	Cytochrome P450 7A1
LEVOKETOCONAZOLE	Cytochrome P450 19A1
LEVOKETOCONAZOLE	Steroid 21-hydroxylase
APREMILAST	Cytochrome P450 3A4
APREMILAST	Cytochrome P450 2A6
APREMILAST	Cytochrome P450 1A2
GTS-21	Cytochrome P450 1A2
GTS-21	Cytochrome P450 2E1
TRASTUZUMAB EMTANSINE	Cytochrome P450 3A4
TRASTUZUMAB EMTANSINE	Cytochrome P450 3A5
PRASTERONE SULFATE	Cytochrome P450 19A1
PRASTERONE SULFATE	Cytochrome P450 3A7
PRASTERONE SULFATE	Prostaglandin G/H synthase 2
ABIRATERONE	Cytochrome P450 3A4
ABIRATERONE	Cytochrome P450 1A2
ABIRATERONE	Cytochrome P450 2D6
ABIRATERONE	Cytochrome P450 2C8
ABIRATERONE	Cytochrome P450 2C9
ABIRATERONE	Cytochrome P450 2C19
ABIRATERONE	Cytochrome P450 3A5
ABIRATERONE	Bile salt sulfotransferase
GPI-1485	Cytochrome P450 3A4
SAR9, MET (O2)11-SUBSTANCE P	Cytochrome P450 19A1
SAR9, MET (O2)11-SUBSTANCE P	Cholinesterase
SAR9, MET (O2)11-SUBSTANCE P	Prostaglandin G/H synthase 2
SELETRACETAM	Cytochrome P450 3A4
KOS-1584	Cytochrome P450 3A4
DOVITINIB	Cytochrome P450 1A1
DOVITINIB	Cytochrome P450 1A2
DOVITINIB	UDP-glucuronosyltransferase 1-3
DOVITINIB	UDP-glucuronosyltransferase 2B7
DOVITINIB	Cytochrome P450 2C19
DOVITINIB	Cytochrome P450 3A4
OBETICHOLIC ACID	Cytochrome P450 1A2
CARIPRAZINE	Cytochrome P450 3A4
CARIPRAZINE	Cytochrome P450 2D6
CARIPRAZINE	Cytochrome P450 3A5
CARIPRAZINE	Cytochrome P450 1A2
CARIPRAZINE	Cytochrome P450 2C9
CARIPRAZINE	Cytochrome P450 2C19
CARIPRAZINE	Cytochrome P450 2E1
TROFINETIDE	Cytochrome P450 3A4
TROFINETIDE	UDP-glucuronosyltransferase 1-9
TROFINETIDE	UDP-glucuronosyltransferase 2B7
TROFINETIDE	UDP-glucuronosyltransferase 2B15
LUMATEPERONE	Aldo-keto reductase family
LUMATEPERONE	Cytochrome P450 3A4
LUMATEPERONE	Cytochrome P450 2C8
LUMATEPERONE	Cytochrome P450 1A2
LUMATEPERONE	UDP-glucuronosyltransferase 1-1
LUMATEPERONE	UDP-glucuronosyltransferase 1-4
LUMATEPERONE	UDP-glucuronosyltransferase 2B15
LUMATEPERONE	Aldo-keto reductase family 1 member C1
LUMATEPERONE	Aldo-keto reductase family 1 member B10
LUMATEPERONE	Aldo-keto reductase family 1 member C4
TAPINAROF	Cytochrome P450 1A2
TAPINAROF	Cytochrome P450 3A4
TAPINAROF	Cytochrome P450 2C9
TAPINAROF	Cytochrome P450 2C19
TAPINAROF	Cytochrome P450 2D6
AB192	Myeloperoxidase
CENOBAMATE	UDP-glucuronosyltransferase 2B7
CENOBAMATE	UDP-glucuronosyltransferase 2B4
CENOBAMATE	Cytochrome P450 2E1
CENOBAMATE	Cytochrome P450 2A6
CENOBAMATE	Cytochrome P450 2B6
CENOBAMATE	Cytochrome P450 2C19
CENOBAMATE	Cytochrome P450 3A4
CENOBAMATE	Cytochrome P450 3A5
CENOBAMATE	Cytochrome P450 2C8
TIRBANIBULIN	Cytochrome P450 3A4
TIRBANIBULIN	Cytochrome P450 2C8
TIRBANIBULIN	Cytochrome P450 1A2
TIRBANIBULIN	Cytochrome P450 2B6
TIRBANIBULIN	Cytochrome P450 2C9
TIRBANIBULIN	Cytochrome P450 2C19
TIRBANIBULIN	Cytochrome P450 2D6
SERTINDOLE	Cytochrome P450 2D6
SERTINDOLE	Cytochrome P450 3A4
SULFATHIAZOLE	Cytochrome P450 19A1
MIANSERIN	Cytochrome P450 1A2
MIANSERIN	Cytochrome P450 2B6
MIANSERIN	Cytochrome P450 2D6
MIANSERIN	Cytochrome P450 3A4
SULFADIMETHOXINE	Cytochrome P450 2C9
ACETYLCYSTEINE	Aminoacylase-1
NYLIDRIN	Catechol O-methyltransferase
NYLIDRIN	Cytochrome P450 3A4
PIZOTIFEN	UDP-glucuronosyltransferase 2B10
PENTAERYTHRITOL TETRANITRATE	Guanylate cyclase soluble subunit alpha-2
PENTAERYTHRITOL TETRANITRATE	Nitric oxide synthase, endothelial
PENTAERYTHRITOL TETRANITRATE	Aldehyde dehydrogenase, mitochondrial
RIMONABANT	Cytochrome P450 3A4
GARENOXACIN	Cytochrome P450 1A2
NOSCAPINE	Cytochrome P450 2C9
NOSCAPINE	Cytochrome P450 3A4
ROMIDEPSIN	Cytochrome P450 3A5
ROMIDEPSIN	Cytochrome P450 1A1
ROMIDEPSIN	Cytochrome P450 2B6
ROMIDEPSIN	Cytochrome P450 2C19
ROMIDEPSIN	Cytochrome P450 3A4
SELICICLIB	Prostaglandin G/H synthase 2
RUFINAMIDE	Liver carboxylesterase 1
RUFINAMIDE	Cytochrome P450 2E1
RUFINAMIDE	Cytochrome P450 3A4
ALOGLIPTIN	Cytochrome P450 3A4
ALOGLIPTIN	Cytochrome P450 2D6
TAPENTADOL	Cytochrome P450 2C9
TAPENTADOL	Cytochrome P450 2C19
TAPENTADOL	Cytochrome P450 2D6
TAPENTADOL	UDP-glucuronosyltransferase 2B7
TAPENTADOL	UDP-glucuronosyltransferase 1-9
SILODOSIN	UDP-glucuronosyltransferase 2B7
SILODOSIN	Aldehyde dehydrogenase, mitochondrial
SILODOSIN	Alcohol dehydrogenase [NADP(+)]
SILODOSIN	Cytochrome P450 3A4
PRASUGREL	Cocaine esterase
PRASUGREL	Cytochrome P450 3A4
PRASUGREL	Cytochrome P450 2B6
PRASUGREL	Cytochrome P450 2C9
PRASUGREL	Cytochrome P450 2C19
ELTROMBOPAG	Cytochrome P450 1A2
ELTROMBOPAG	UDP-glucuronosyltransferase 1-1
ELTROMBOPAG	UDP-glucuronosyltransferase 1-3
ELTROMBOPAG	UDP-glucuronosyltransferase 1-9
ELTROMBOPAG	Cytochrome P450 2C8
DORIPENEM	Dipeptidase 1
TOLVAPTAN	Cytochrome P450 3A4
ASENAPINE	UDP-glucuronosyltransferase 1-4
ASENAPINE	Cytochrome P450 1A2
ASENAPINE	Cytochrome P450 2D6
ASENAPINE	Cytochrome P450 3A4
VERNAKALANT	Cytochrome P450 2D6
LACOSAMIDE	Cytochrome P450 3A4
LACOSAMIDE	Cytochrome P450 2C9
LACOSAMIDE	Cytochrome P450 2C19
RIVAROXABAN	Cytochrome P450 2J2
RIVAROXABAN	Cytochrome P450 3A5
RIVAROXABAN	Cytochrome P450 3A4
NALMEFENE	UDP-glucuronosyltransferase 2B7
NALMEFENE	UDP-glucuronosyltransferase 1-3
NALMEFENE	UDP-glucuronosyltransferase 1-8
NALMEFENE	Cytochrome P450 3A4
NALMEFENE	Cytochrome P450 3A5
RIDAFOROLIMUS	Cytochrome P450 3A4
MARIBAVIR	Cytochrome P450 3A4
MARIBAVIR	Cytochrome P450 1A2
VADIMEZAN	UDP-glucuronosyltransferase 1-9
VADIMEZAN	UDP-glucuronosyltransferase 2B7
VADIMEZAN	Cytochrome P450 1A2
AVANAFIL	Cytochrome P450 3A4
AVANAFIL	Cytochrome P450 2C9
DROXIDOPA	Aromatic-L-amino-acid decarboxylase
AMRUBICIN	NADPH--cytochrome P450 reductase
AMRUBICIN	Carbonyl reductase [NADPH] 1
TOLPERISONE	Cytochrome P450 1A2
UDENAFIL	Cytochrome P450 3A4
UDENAFIL	Cytochrome P450 3A5
SITAXENTAN	Cytochrome P450 2C19
SITAXENTAN	Cytochrome P450 2C9
SITAXENTAN	Cytochrome P450 3A4
TOCILIZUMAB	Cytochrome P450 3A4
TORCETRAPIB	Cytochrome P450 11B2, mitochondrial
LEVOCETIRIZINE	Cytochrome P450 3A4
TEMSIROLIMUS	Cytochrome P450 2D6
TEMSIROLIMUS	Cytochrome P450 3A4
TEMSIROLIMUS	Cytochrome P450 3A5
TEMSIROLIMUS	Cytochrome P450 3A7
SIMEPREVIR	Cytochrome P450 1A2
SIMEPREVIR	Cytochrome P450 3A4
DAPAGLIFLOZIN	UDP-glucuronosyltransferase 1-9
DAPAGLIFLOZIN	UDP-glucuronosyltransferase 2B4
DAPAGLIFLOZIN	UDP-glucuronosyltransferase 2B7
DAPAGLIFLOZIN	Cytochrome P450 1A1
DAPAGLIFLOZIN	Cytochrome P450 1A2
DAPAGLIFLOZIN	Cytochrome P450 2A6
DAPAGLIFLOZIN	Cytochrome P450 2C9
DAPAGLIFLOZIN	Cytochrome P450 2D6
DAPAGLIFLOZIN	Cytochrome P450 3A4
AVE9633	Cytochrome P450 3A4
SAXAGLIPTIN	Cytochrome P450 3A5
SAXAGLIPTIN	Cytochrome P450 3A4
COLTUXIMAB RAVTANSINE	Cytochrome P450 3A4
INDISULAM	Cytochrome P450 2C9
INDISULAM	Cytochrome P450 3A4
INDISULAM	Cytochrome P450 2E1
INDISULAM	Cytochrome P450 2D6
ELACESTRANT	Cytochrome P450 3A4
ELACESTRANT	Cytochrome P450 2A6
ELACESTRANT	Cytochrome P450 2C9
BAZEDOXIFENE	UDP-glucuronosyltransferase 1-4
BAZEDOXIFENE	UDP-glucuronosyltransferase 1-8
BAZEDOXIFENE	UDP-glucuronosyltransferase 1-10
AMBRISENTAN	Cytochrome P450 3A4
AMBRISENTAN	Cytochrome P450 2C19
AMBRISENTAN	UDP-glucuronosyltransferase 1-9
AMBRISENTAN	UDP-glucuronosyltransferase 2B7
AMBRISENTAN	UDP-glucuronosyltransferase 1-3
AMBRISENTAN	Cytochrome P450 3A5
DOXERCALCIFEROL	Sterol 26-hydroxylase, mitochondrial
OXYMETHOLONE	Amine oxidase [flavin-containing] A
OXYMETHOLONE	Cytochrome P450 2D6
OXYMETHOLONE	3-oxo-5-alpha-steroid 4-dehydrogenase 1
OXYMETHOLONE	Cytochrome P450 3A4
OXYMETHOLONE	Cytochrome P450 3A5
OXYMETHOLONE	Cytochrome P450 3A7
OXYMETHOLONE	Cytochrome P450 3A43
ARMODAFINIL	Cytochrome P450 2C19
ARMODAFINIL	Cytochrome P450 3A4
ARMODAFINIL	Cytochrome P450 3A5
ARMODAFINIL	Cytochrome P450 1A2
ARMODAFINIL	Cytochrome P450 2B6
ARMODAFINIL	Cytochrome P450 2C9
ETRAVIRINE	Cytochrome P450 3A4
ETRAVIRINE	Cytochrome P450 2C9
ETRAVIRINE	Cytochrome P450 2C19
CETHROMYCIN	Cytochrome P450 3A4
CETHROMYCIN	Cytochrome P450 3A5
ENDOSTATIN	Cytochrome P450 19A1
TEZACITABINE	Thymidine phosphorylase
SEMAXANIB	Prostaglandin G/H synthase 2
AVASIMIBE	Cytochrome P450 3A4
AVASIMIBE	Cytochrome P450 2C9
AVASIMIBE	Cytochrome P450 1A2
AVASIMIBE	Cytochrome P450 2C19
DOTARIZINE	Cytochrome P450 3A4
LONAFARNIB	Cytochrome P450 3A4
LONAFARNIB	Cytochrome P450 3A5
LONAFARNIB	Cytochrome P450 3A Subfamily
LONAFARNIB	Cytochrome P450 2C8
LONAFARNIB	Cytochrome P450 2C9
LONAFARNIB	Cytochrome P450 2C19
LONAFARNIB	Cytochrome P450 1A2
LONAFARNIB	Cytochrome P450 2A6
LONAFARNIB	Cytochrome P450 2E1
REMACEMIDE	Cytochrome P450 3A4
CARIPORIDE	Myeloperoxidase
LESTAURTINIB	Cytochrome P450 3A4
CLOMETHIAZOLE	Cytochrome P450 2A6
CLOMETHIAZOLE	Cytochrome P450 2B6
CLOMETHIAZOLE	Cytochrome P450 2C19
CLOMETHIAZOLE	Cytochrome P450 3A4
PORFIROMYCIN	Xanthine dehydrogenase/oxidase
PROPENTOFYLLINE	Cytochrome P450 1A2
PRUCALOPRIDE	Cytochrome P450 3A4
REPINOTAN	Cytochrome P450 2D6
MURAGLITAZAR	Cytochrome P450 1A2
MURAGLITAZAR	UDP-glucuronosyltransferase 1-3
MURAGLITAZAR	UDP-glucuronosyltransferase 1-1
MURAGLITAZAR	Cytochrome P450 2C8
DERAMCICLANE	Cytochrome P450 2D6
MITEMCINAL	Cytochrome P450 3A4
PAZOPANIB	Cytochrome P450 2D6
PAZOPANIB	Cytochrome P450 2C8
PAZOPANIB	Cytochrome P450 1A2
PAZOPANIB	Cytochrome P450 3A4
AGOMELATINE	Cytochrome P450 1A2
AGOMELATINE	Cytochrome P450 2C9
MIDOSTAURIN	Cytochrome P450 3A Subfamily
MIDOSTAURIN	Cytochrome P450 1A2
MIDOSTAURIN	Cytochrome P450 2B6
MIDOSTAURIN	Cytochrome P450 2C8
MIDOSTAURIN	Cytochrome P450 2C9
MIDOSTAURIN	Cytochrome P450 2C19
MIDOSTAURIN	Cytochrome P450 2D6
MIDOSTAURIN	Cytochrome P450 2E1
MIDOSTAURIN	Cytochrome P450 3A4
MIDOSTAURIN	Cytochrome P450 3A5
MIDOSTAURIN	Cytochrome P450 3A7
MIDOSTAURIN	Cytochrome P450 3A43
NEMONOXACIN	Cytochrome P450 1A2
PANOBINOSTAT	Cytochrome P450 3A4
PANOBINOSTAT	Cytochrome P450 2D6
APIXABAN	Cytochrome P450 3A4
APIXABAN	Cytochrome P450 1A2
APIXABAN	Cytochrome P450 2C8
APIXABAN	Cytochrome P450 2C9
APIXABAN	Cytochrome P450 2C19
APIXABAN	Cytochrome P450 2J2
APIXABAN	Cytochrome P450 3A5
TAFENOQUINE	Cytochrome P450 2D6
TAFENOQUINE	Ferredoxin--NADP reductase, apicoplast
BOSUTINIB	Cytochrome P450 3A4
BOSUTINIB	Cytochrome P450 2C8
AXITINIB	Cytochrome P450 3A4
AXITINIB	Cytochrome P450 3A5
AXITINIB	Cytochrome P450 1A2
AXITINIB	Cytochrome P450 2C19
AXITINIB	UDP-glucuronosyltransferase 1-1
ISAVUCONAZONIUM	Cytochrome P450 2B6
ISAVUCONAZONIUM	Cytochrome P450 2D6
ISAVUCONAZONIUM	Cytochrome P450 2C8
ISAVUCONAZONIUM	Cytochrome P450 2C9
ISAVUCONAZONIUM	Cytochrome P450 2C19
ISAVUCONAZONIUM	Cytochrome P450 3A4
ISAVUCONAZONIUM	Cytochrome P450 3A5
ISAVUCONAZONIUM	Cholinesterase
DALFAMPRIDINE	Cytochrome P450 2E1
VICRIVIROC	Cytochrome P450 3A4
VICRIVIROC	Cytochrome P450 3A5
VICRIVIROC	Cytochrome P450 2C9
SAFINAMIDE	Amine oxidase [flavin-containing] A
SAFINAMIDE	Cytochrome P450 3A4
SAFINAMIDE	Cytochrome P450 1A1
SAFINAMIDE	Cytochrome P450 1A2
SAFINAMIDE	Cytochrome P450 2D6
SAFINAMIDE	Cytochrome P450 2C19
SAFINAMIDE	Cytochrome P450 3A5
LIRAGLUTIDE	Dipeptidyl peptidase 4
LIRAGLUTIDE	Neprilysin
PASIREOTIDE	Cytochrome P450 3A4
ODANACATIB	Cytochrome P450 3A4
ODANACATIB	Cytochrome P450 2C8
ESMIRTAZAPINE	Cytochrome P450 2D6
VILAZODONE	Cytochrome P450 3A4
VILAZODONE	Cytochrome P450 2D6
VILAZODONE	Cytochrome P450 2C19
LAQUINIMOD	Cytochrome P450 3A4
MEPYRAMINE	Cytochrome P450 2D6
APROTININ	Cholinesterase
MEVASTATIN	Liver carboxylesterase 1
DABIGATRAN ETEXILATE	Liver carboxylesterase 1
DABIGATRAN ETEXILATE	Cocaine esterase
DABIGATRAN ETEXILATE	UDP-glucuronosyltransferase 2B15
DABIGATRAN ETEXILATE	UDP-glucuronosyltransferase 1-9
DABIGATRAN ETEXILATE	Ribosyldihydronicotinamide dehydrogenase [quinone]
DABIGATRAN ETEXILATE	UDP-glucuronosyltransferase 2B7
ARTEMETHER	Cytochrome P450 3A4
ARTEMETHER	Cytochrome P450 3A5
ARTEMETHER	Cytochrome P450 2B6
ARTEMETHER	Cytochrome P450 2C9
ARTEMETHER	Cytochrome P450 2C19
BETAHISTINE	Monoamine oxidase
DESVENLAFAXINE	Cytochrome P450 3A4
DESVENLAFAXINE	Cytochrome P450 2D6
DESVENLAFAXINE	UDP-glucuronosyltransferase 1-1
DESVENLAFAXINE	UDP-glucuronosyltransferase 1-3
DESVENLAFAXINE	UDP-glucuronosyltransferase 2B4
DESVENLAFAXINE	UDP-glucuronosyltransferase 2B15
DESVENLAFAXINE	UDP-glucuronosyltransferase 2B17
DESVENLAFAXINE	Cytochrome P450 2C19
DEXMETHYLPHENIDATE	Carboxylesterase
FESOTERODINE	Cytochrome P450 2D6
FESOTERODINE	Cytochrome P450 3A4
LUMEFANTRINE	Cytochrome P450 3A4
LUMEFANTRINE	Cytochrome P450 2D6
METHYLTESTOSTERONE	Cytochrome P450 2B6
METHYLTESTOSTERONE	Cytochrome P450 3A4
METHYLTESTOSTERONE	Cytochrome P450 19A1
NILVADIPINE	Cytochrome P450 2A6
NILVADIPINE	Cytochrome P450 2C19
NILVADIPINE	Cytochrome P450 2C8
NILVADIPINE	Cytochrome P450 2E1
NILVADIPINE	Cytochrome P450 3A4
NORELGESTROMIN	Steryl-sulfatase
NORELGESTROMIN	Cytochrome P450 3A4
FOSAPREPITANT	Cytochrome P450 3A4
FOSAPREPITANT	Cytochrome P450 2C9
BUSERELIN	Cytochrome P450 19A1
LORNOXICAM	Cytochrome P450 2C9
BUFURALOL	Cytochrome P450 2D6
SPARTEINE	Cytochrome P450 2D6
ANILINE	Cytochrome P450 2E1
SULFAPHENAZOLE	Cytochrome P450 2B6
SULFAPHENAZOLE	Cytochrome P450 2C8
SULFAPHENAZOLE	Cytochrome P450 2D6
SULFAPHENAZOLE	Cytochrome P450 2C9
GESTODENE	Cytochrome P450 3A4
GESTODENE	Cytochrome P450 2C19
GESTODENE	Cytochrome P450 3A5
GESTODENE	Cytochrome P450 3A7
SEPROXETINE	Cytochrome P450 2C9
SEPROXETINE	Cytochrome P450 2C19
SEPROXETINE	Cytochrome P450 3A4
SEPROXETINE	Cytochrome P450 3A5
SEPROXETINE	Cytochrome P450 3A7
BETA-NAPHTHOFLAVONE	Cytochrome P450 1A2
ENCLOMIPHENE	Cytochrome P450 2D6
ACECLOFENAC	Cytochrome P450 2C9
ZALTOPROFEN	UDP-glucuronosyltransferase 2B7
ZALTOPROFEN	Cytochrome P450 2C9
ZALTOPROFEN	Prostaglandin G/H synthase 1
KETOBEMIDONE	Prostaglandin G/H synthase 1
KETOBEMIDONE	Cytochrome P450 2C9
KETOBEMIDONE	Cytochrome P450 3A4
KETOBEMIDONE	UDP-glucuronosyltransferase 1-9
KETOBEMIDONE	Cytochrome P450 2B6
KETOBEMIDONE	Cytochrome P450 2C19
KETOBEMIDONE	Cytochrome P450 2C8
SERATRODAST	Cytochrome P450 2C9
SERATRODAST	Cytochrome P450 3A4
SERATRODAST	Cytochrome P450 2C8
SERATRODAST	Cytochrome P450 2C19
SERATRODAST	Cytochrome P450 2B6
SERATRODAST	UDP-glucuronosyltransferase 1-9
SERATRODAST	Prostaglandin G/H synthase 1
SERATRODAST	Cytochrome P450 2A6
GAVESTINEL	UDP-glucuronosyltransferase 1-1
GAVESTINEL	UDP-glucuronosyltransferase 1-3
GAVESTINEL	UDP-glucuronosyltransferase 1-9
GAVESTINEL	UDP-glucuronosyltransferase 2B4
AMBROXOL	Cytochrome P450 3A4
BETA CAROTENE	Beta,beta-carotene 15,15'-dioxygenase
BETAINE	Cholinesterase
BETAINE	Proline dehydrogenase 1, mitochondrial
MANGANESE	Cytoplasmic aconitate hydratase
PINACIDIL	Cytochrome P450 3A4
BENDAMUSTINE	Cytochrome P450 1A2
BENZYL ALCOHOL	Cytochrome P450 2C8
BENZYL ALCOHOL	Cytochrome P450 1A1
BENZYL ALCOHOL	Aldehyde dehydrogenase, mitochondrial
BENZYL ALCOHOL	Cytochrome P450 1A2
BENZYL ALCOHOL	Cytochrome P450 2E1
BENZYL ALCOHOL	Cytochrome P450 2D6
BESIFLOXACIN	Cytochrome P450 1A2
CABAZITAXEL	Cytochrome P450 3A4
CABAZITAXEL	Cytochrome P450 3A5
CABAZITAXEL	Cytochrome P450 2C8
HUMAN CALCITONIN	Alpha-N-acetylglucosaminidase
HUMAN CALCITONIN	Aminopeptidase N
HUMAN CALCITONIN	Phosphoglucomutase-1
CAPSAICIN	Cytochrome P450 3A4
CAPSAICIN	Prostaglandin G/H synthase 2
CAPSAICIN	Myeloperoxidase
CAPSAICIN	Cytochrome P450 1A2
CAPSAICIN	Cytochrome P450 2E1
CAPSAICIN	Amine oxidase [flavin-containing] A
CAPSAICIN	Dopamine beta-hydroxylase
CAPSAICIN	Glutamine synthetase
CAPSAICIN	Cholinesterase
CHENODEOXYCHOLIC ACID	Sterol 26-hydroxylase, mitochondrial
CHENODEOXYCHOLIC ACID	Cytochrome P450 3A4
CHENODEOXYCHOLIC ACID	UDP-glucuronosyltransferase 2B7
CUPRIC SULFATE	Phenylalanine-4-hydroxylase
CUPRIC SULFATE	Protein-lysine 6-oxidase
CUPRIC SULFATE	Cytochrome c oxidase subunit 1
DALTEPARIN	Heparanase
DESOXYCORTICOSTERONE ACETATE	Cytochrome P450 3A4
DIFLUPREDNATE	Cytochrome P450 3A4
HALCINONIDE	Cytochrome P450 3A4
HYDROXYPROGESTERONE CAPROATE	Cytochrome P450 3A4
HYDROXYPROGESTERONE CAPROATE	Cytochrome P450 3A5
HYDROXYPROGESTERONE CAPROATE	Cytochrome P450 2C19
LANREOTIDE	Cytochrome P450 3A4
MANGAFODIPIR	Superoxide dismutase [Mn], mitochondrial
NICLOSAMIDE	Cytochrome P450 2C9
NICLOSAMIDE	Cytochrome P450 1A2
NONOXYNOL-9	Prostaglandin G/H synthase 2
RALTEGRAVIR	UDP-glucuronosyltransferase 1-1
SULCONAZOLE	Cytochrome P450 1A2
SULCONAZOLE	Cytochrome P450 2C9
SULCONAZOLE	Cytochrome P450 2D6
TINZAPARIN	A disintegrin and metalloproteinase with thrombospondin motifs 4
TIOPRONIN	Myeloperoxidase
TRIETHYLENETETRAMINE	Diamine acetyltransferase 1
BREFELDIN A	Cytochrome P450 3A4
CHLORAMPHENICOL SUCCINATE	Chloramphenicol acetyltransferase 3
TRANILAST	Cytochrome P450 3A4
TRANILAST	Cytochrome P450 2C9
PARECOXIB	Cytochrome P450 3A4
PARECOXIB	Cytochrome P450 2C9
(R)-WARFARIN	Cytochrome P450 2C8
(R)-WARFARIN	Cytochrome P450 2C9
(R)-WARFARIN	Cytochrome P450 2C18
(R)-WARFARIN	Cytochrome P450 2C19
(R)-WARFARIN	Cytochrome P450 1A2
(R)-WARFARIN	Cytochrome P450 1A1
(R)-WARFARIN	Cytochrome P450 3A4
CAPRAVIRINE	Cytochrome P450 2C8
CAPRAVIRINE	Cytochrome P450 2C9
CAPRAVIRINE	Cytochrome P450 2C19
CAPRAVIRINE	Cytochrome P450 3A4
ETHYL BISCOUMACETATE	Glutamine synthetase
ETHYL BISCOUMACETATE	Cytochrome P450 3A4
SULFAMOXOLE	Cytochrome P450 2C9
NANDROLONE DECANOATE	Cytochrome P450 19A1
NANDROLONE DECANOATE	Amine oxidase [flavin-containing] B
NANDROLONE DECANOATE	Amine oxidase [flavin-containing] A
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 2B7
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 1-4
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 2B4
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 1-3
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 1-1
NANDROLONE DECANOATE	UDP-glucuronosyltransferase 1-10
BOPINDOLOL	Cytochrome P450 2D6
BUPRANOLOL	Cytochrome P450 2D6
TOFISOPAM	Cytochrome P450 3A4
LURASIDONE	Cytochrome P450 3A4
TICAGRELOR	Cytochrome P450 3A4
TICAGRELOR	Cytochrome P450 3A5
TICAGRELOR	Cytochrome P450 2B6
TICAGRELOR	Cytochrome P450 2C9
HYALURONIC ACID	Hyaluronidase enzymes
